anno,numero,premio,tipo,centena,numero_int,numero_str
2013,39630,1000,normal,630,39630,39630
2013,39713,1000,normal,713,39713,39713
2013,39778,1000,normal,778,39778,39778
2013,39848,1000,normal,848,39848,39848
2013,39873,1000,normal,873,39873,39873
2013,39910,1000,normal,910,39910,39910
2013,39977,1000,normal,977,39977,39977
2013,40014,1000,normal,014,40014,40014
2013,40043,1000,normal,043,40043,40043
2013,40082,1000,normal,082,40082,40082
2013,40099,1000,normal,099,40099,40099
2013,40126,1000,normal,126,40126,40126
2013,40165,1000,normal,165,40165,40165
2013,40197,1000,normal,197,40197,40197
2013,40248,1000,normal,248,40248,40248
2013,40385,1000,normal,385,40385,40385
2013,40387,1000,normal,387,40387,40387
2013,40419,1000,normal,419,40419,40419
2013,40429,1000,normal,429,40429,40429
2013,40463,1000,normal,463,40463,40463
2013,40508,1000,normal,508,40508,40508
2013,40589,1000,normal,589,40589,40589
2013,40628,1000,normal,628,40628,40628
2013,40653,1000,normal,653,40653,40653
2013,40700,1000,normal,700,40700,40700
2013,40729,1000,normal,729,40729,40729
2013,40780,1000,normal,780,40780,40780
2013,40814,1000,normal,814,40814,40814
2013,40835,1000,normal,835,40835,40835
2013,40945,1000,normal,945,40945,40945
2013,40962,1000,normal,962,40962,40962
2013,41007,1000,normal,007,41007,41007
2013,41008,1000,normal,008,41008,41008
2013,41059,1000,normal,059,41059,41059
2013,41098,1000,normal,098,41098,41098
2013,41103,1000,normal,103,41103,41103
2013,41131,1000,normal,131,41131,41131
2013,41162,1000,normal,162,41162,41162
2013,41190,1000,normal,190,41190,41190
2013,41231,1000,normal,231,41231,41231
2013,41265,1000,normal,265,41265,41265
2013,41277,1000,normal,277,41277,41277
2013,41319,1000,normal,319,41319,41319
2013,41394,1000,normal,394,41394,41394
2013,41420,1000,normal,420,41420,41420
2013,41517,1000,normal,517,41517,41517
2013,41536,1000,normal,536,41536,41536
2013,41556,1000,normal,556,41556,41556
2013,41557,1000,normal,557,41557,41557
2013,41571,1000,normal,571,41571,41571
2013,41628,1000,normal,628,41628,41628
2013,41639,1000,normal,639,41639,41639
2013,41776,1000,normal,776,41776,41776
2013,41821,1000,normal,821,41821,41821
2013,41825,1000,normal,825,41825,41825
2013,41845,1000,normal,845,41845,41845
2013,41850,1000,normal,850,41850,41850
2013,41876,1000,normal,876,41876,41876
2013,41895,1000,normal,895,41895,41895
2013,41904,1000,normal,904,41904,41904
2013,41922,1000,normal,922,41922,41922
2013,42001,1000,normal,001,42001,42001
2013,42011,1000,normal,011,42011,42011
2013,42034,1000,normal,034,42034,42034
2013,42138,1000,normal,138,42138,42138
2013,42175,1000,normal,175,42175,42175
2013,42193,1000,normal,193,42193,42193
2013,42221,1000,normal,221,42221,42221
2013,42295,1000,normal,295,42295,42295
2013,42318,1000,normal,318,42318,42318
2013,42353,1000,normal,353,42353,42353
2013,42394,1000,normal,394,42394,42394
2013,42406,1000,normal,406,42406,42406
2013,42461,1000,normal,461,42461,42461
2013,42487,1000,normal,487,42487,42487
2013,42538,1000,normal,538,42538,42538
2013,42566,1000,normal,566,42566,42566
2013,42596,1000,normal,596,42596,42596
2013,42706,1000,normal,706,42706,42706
2013,42753,1000,normal,753,42753,42753
2013,42766,1000,normal,766,42766,42766
2013,42801,1000,normal,801,42801,42801
2013,42812,1000,normal,812,42812,42812
2013,42830,1000,normal,830,42830,42830
2013,42848,1000,normal,848,42848,42848
2013,42863,1000,normal,863,42863,42863
2013,42956,1000,normal,956,42956,42956
2013,43008,1000,normal,008,43008,43008
2013,43055,1000,normal,055,43055,43055
2013,43200,1000,normal,200,43200,43200
2013,43290,1000,normal,290,43290,43290
2013,43300,1000,normal,300,43300,43300
2013,43303,1000,normal,303,43303,43303
2013,43315,1000,normal,315,43315,43315
2013,43356,1000,normal,356,43356,43356
2013,43381,1000,normal,381,43381,43381
2013,43398,1000,normal,398,43398,43398
2013,43455,1000,normal,455,43455,43455
2013,43467,1000,normal,467,43467,43467
2013,43478,1000,normal,478,43478,43478
2013,43542,1000,normal,542,43542,43542
2013,43589,1000,normal,589,43589,43589
2013,43630,1000,normal,630,43630,43630
2013,43645,1000,normal,645,43645,43645
2013,43651,1000,normal,651,43651,43651
2013,43658,1000,normal,658,43658,43658
2013,43665,1000,normal,665,43665,43665
2013,43765,1000,normal,765,43765,43765
2013,43852,1000,normal,852,43852,43852
2013,43869,1000,normal,869,43869,43869
2013,43883,1000,normal,883,43883,43883
2013,43939,1000,normal,939,43939,43939
2013,43940,1000,normal,940,43940,43940
2013,44085,1000,normal,085,44085,44085
2013,44338,1000,normal,338,44338,44338
2013,44347,1000,normal,347,44347,44347
2013,44512,1000,normal,512,44512,44512
2013,44690,1000,normal,690,44690,44690
2013,44758,1000,normal,758,44758,44758
2013,44760,1000,normal,760,44760,44760
2013,44778,1000,normal,778,44778,44778
2013,44848,1000,normal,848,44848,44848
2013,44949,1000,normal,949,44949,44949
2013,44950,1000,normal,950,44950,44950
2013,44962,1000,normal,962,44962,44962
2013,44983,1000,normal,983,44983,44983
2013,45048,1000,normal,048,45048,45048
2013,45187,1000,normal,187,45187,45187
2013,45245,1000,normal,245,45245,45245
2013,45309,1000,normal,309,45309,45309
2013,45361,1000,normal,361,45361,45361
2013,45382,1000,normal,382,45382,45382
2013,45443,1000,normal,443,45443,45443
2013,45456,1000,normal,456,45456,45456
2013,45550,1000,normal,550,45550,45550
2013,45555,1000,normal,555,45555,45555
2013,45558,1000,normal,558,45558,45558
2013,45587,1000,normal,587,45587,45587
2013,45672,1000,normal,672,45672,45672
2013,45673,1000,normal,673,45673,45673
2013,45734,1000,normal,734,45734,45734
2013,45889,1000,normal,889,45889,45889
2013,45986,1000,normal,986,45986,45986
2013,46012,1000,normal,012,46012,46012
2013,46057,1000,normal,057,46057,46057
2013,46062,1000,normal,062,46062,46062
2013,46063,1000,normal,063,46063,46063
2013,46090,1000,normal,090,46090,46090
2013,46102,1000,normal,102,46102,46102
2013,46115,1000,normal,115,46115,46115
2013,46182,1000,normal,182,46182,46182
2013,46199,1000,normal,199,46199,46199
2013,46211,1000,normal,211,46211,46211
2013,46338,1000,normal,338,46338,46338
2013,46541,1000,normal,541,46541,46541
2013,46577,1000,normal,577,46577,46577
2013,46657,1000,normal,657,46657,46657
2013,46705,1000,normal,705,46705,46705
2013,46846,1000,normal,846,46846,46846
2013,46980,1000,normal,980,46980,46980
2013,47160,1000,normal,160,47160,47160
2013,47294,1000,normal,294,47294,47294
2013,47298,1000,normal,298,47298,47298
2013,47327,1000,normal,327,47327,47327
2013,47340,1000,normal,340,47340,47340
2013,47470,1000,normal,470,47470,47470
2013,47588,1000,normal,588,47588,47588
2013,47628,1000,normal,628,47628,47628
2013,47765,1000,normal,765,47765,47765
2013,47837,1000,normal,837,47837,47837
2013,47871,1000,normal,871,47871,47871
2013,48030,1000,normal,030,48030,48030
2013,48040,1000,normal,040,48040,48040
2013,48087,1000,normal,087,48087,48087
2013,48163,1000,normal,163,48163,48163
2013,48175,1000,normal,175,48175,48175
2013,48309,1000,normal,309,48309,48309
2013,48328,1000,normal,328,48328,48328
2013,48384,1000,normal,384,48384,48384
2013,48496,1000,normal,496,48496,48496
2013,48615,1000,normal,615,48615,48615
2013,48723,1000,normal,723,48723,48723
2013,48749,1000,normal,749,48749,48749
2013,48589,60000,especial,589,48589,48589
2013,48808,1000,normal,808,48808,48808
2013,48898,1000,normal,898,48898,48898
2013,48952,1000,normal,952,48952,48952
2013,48991,1000,normal,991,48991,48991
2013,49006,1000,normal,006,49006,49006
2013,49011,1000,normal,011,49011,49011
2013,49120,1000,normal,120,49120,49120
2013,49241,1000,normal,241,49241,49241
2013,49286,1000,normal,286,49286,49286
2013,49372,1000,normal,372,49372,49372
2013,49485,1000,normal,485,49485,49485
2013,49656,1000,normal,656,49656,49656
2013,49660,1000,normal,660,49660,49660
2013,49669,1000,normal,669,49669,49669
2013,49751,1000,normal,751,49751,49751
2013,49759,1000,normal,759,49759,49759
2013,49816,1000,normal,816,49816,49816
2013,49818,1000,normal,818,49818,49818
2013,49826,1000,normal,826,49826,49826
2013,49973,1000,normal,973,49973,49973
2013,50132,1000,normal,132,50132,50132
2013,50224,1000,normal,224,50224,50224
2013,50245,1000,normal,245,50245,50245
2013,50316,1000,normal,316,50316,50316
2013,50366,1000,normal,366,50366,50366
2013,50411,1000,normal,411,50411,50411
2013,50418,1000,normal,418,50418,50418
2013,50452,1000,normal,452,50452,50452
2013,50458,1000,normal,458,50458,50458
2013,50479,1000,normal,479,50479,50479
2013,50531,1000,normal,531,50531,50531
2013,50663,1000,normal,663,50663,50663
2013,50674,1000,normal,674,50674,50674
2013,50752,1000,normal,752,50752,50752
2013,50918,1000,normal,918,50918,50918
2013,50948,1000,normal,948,50948,50948
2013,50952,1000,normal,952,50952,50952
2013,51051,1000,normal,051,51051,51051
2013,51257,1000,normal,257,51257,51257
2013,51265,1000,normal,265,51265,51265
2013,51301,1000,normal,301,51301,51301
2013,51412,1000,normal,412,51412,51412
2013,51430,1000,normal,430,51430,51430
2013,51470,1000,normal,470,51470,51470
2013,51557,1000,normal,557,51557,51557
2013,51588,1000,normal,588,51588,51588
2013,51614,1000,normal,614,51614,51614
2013,51626,1000,normal,626,51626,51626
2013,51660,1000,normal,660,51660,51660
2013,51691,1000,normal,691,51691,51691
2013,51716,1000,normal,716,51716,51716
2013,51815,1000,normal,815,51815,51815
2013,51932,1000,normal,932,51932,51932
2013,51936,1000,normal,936,51936,51936
2013,52003,1000,normal,003,52003,52003
2013,52026,1000,normal,026,52026,52026
2013,52086,1000,normal,086,52086,52086
2013,52187,1000,normal,187,52187,52187
2013,52291,1000,normal,291,52291,52291
2013,52349,1000,normal,349,52349,52349
2013,52365,1000,normal,365,52365,52365
2013,52405,1000,normal,405,52405,52405
2013,52419,1000,normal,419,52419,52419
2013,52420,1000,normal,420,52420,52420
2013,52489,1000,normal,489,52489,52489
2013,52494,1000,normal,494,52494,52494
2013,52533,1000,normal,533,52533,52533
2013,51689,500000,especial,689,51689,51689
2013,52559,1000,normal,559,52559,52559
2013,52583,1000,normal,583,52583,52583
2013,52628,1000,normal,628,52628,52628
2013,52669,1000,normal,669,52669,52669
2013,52700,1000,normal,700,52700,52700
2013,52747,1000,normal,747,52747,52747
2013,52770,1000,normal,770,52770,52770
2013,52906,1000,normal,906,52906,52906
2013,52910,1000,normal,910,52910,52910
2013,52932,1000,normal,932,52932,52932
2013,52989,1000,normal,989,52989,52989
2013,53011,1000,normal,011,53011,53011
2013,53028,1000,normal,028,53028,53028
2013,53037,1000,normal,037,53037,53037
2013,53061,1000,normal,061,53061,53061
2013,53172,1000,normal,172,53172,53172
2013,53244,1000,normal,244,53244,53244
2013,53248,1000,normal,248,53248,53248
2013,53371,1000,normal,371,53371,53371
2013,53413,1000,normal,413,53413,53413
2013,53422,1000,normal,422,53422,53422
2013,53561,1000,normal,561,53561,53561
2013,53569,1000,normal,569,53569,53569
2013,53592,1000,normal,592,53592,53592
2013,53613,1000,normal,613,53613,53613
2013,53632,1000,normal,632,53632,53632
2013,53874,1000,normal,874,53874,53874
2013,53936,1000,normal,936,53936,53936
2013,53954,1000,normal,954,53954,53954
2013,53968,1000,normal,968,53968,53968
2013,53985,1000,normal,985,53985,53985
2013,54001,1000,normal,001,54001,54001
2013,54004,1000,normal,004,54004,54004
2013,54083,1000,normal,083,54083,54083
2013,54166,1000,normal,166,54166,54166
2013,54217,1000,normal,217,54217,54217
2013,54304,1000,normal,304,54304,54304
2013,54349,1000,normal,349,54349,54349
2013,54388,1000,normal,388,54388,54388
2013,54461,1000,normal,461,54461,54461
2013,54511,1000,normal,511,54511,54511
2013,54619,1000,normal,619,54619,54619
2013,54643,1000,normal,643,54643,54643
2013,54706,1000,normal,706,54706,54706
2013,54725,1000,normal,725,54725,54725
2013,54752,1000,normal,752,54752,54752
2013,54855,1000,normal,855,54855,54855
2013,54918,1000,normal,918,54918,54918
2013,54957,1000,normal,957,54957,54957
2013,54962,1000,normal,962,54962,54962
2013,55071,1000,normal,071,55071,55071
2013,55084,1000,normal,084,55084,55084
2013,55102,1000,normal,102,55102,55102
2013,55117,1000,normal,117,55117,55117
2013,55119,1000,normal,119,55119,55119
2013,55166,1000,normal,166,55166,55166
2013,55188,1000,normal,188,55188,55188
2013,52754,60000,especial,754,52754,52754
2013,55194,1000,normal,194,55194,55194
2013,55241,1000,normal,241,55241,55241
2013,55250,1000,normal,250,55250,55250
2013,55317,1000,normal,317,55317,55317
2013,55351,1000,normal,351,55351,55351
2013,55439,1000,normal,439,55439,55439
2013,55444,1000,normal,444,55444,55444
2013,55446,1000,normal,446,55446,55446
2013,55486,1000,normal,486,55486,55486
2013,55536,1000,normal,536,55536,55536
2013,55564,1000,normal,564,55564,55564
2013,55569,1000,normal,569,55569,55569
2013,55726,1000,normal,726,55726,55726
2013,55761,1000,normal,761,55761,55761
2013,55812,1000,normal,812,55812,55812
2013,55819,1000,normal,819,55819,55819
2013,55934,1000,normal,934,55934,55934
2013,56030,1000,normal,030,56030,56030
2013,56061,1000,normal,061,56061,56061
2013,56089,1000,normal,089,56089,56089
2013,56095,1000,normal,095,56095,56095
2013,56174,1000,normal,174,56174,56174
2013,56233,1000,normal,233,56233,56233
2013,56610,1000,normal,610,56610,56610
2013,56636,1000,normal,636,56636,56636
2013,56675,1000,normal,675,56675,56675
2013,56697,1000,normal,697,56697,56697
2013,56723,1000,normal,723,56723,56723
2013,56777,1000,normal,777,56777,56777
2013,56807,1000,normal,807,56807,56807
2013,56853,1000,normal,853,56853,56853
2013,56934,1000,normal,934,56934,56934
2013,56978,1000,normal,978,56978,56978
2013,57103,1000,normal,103,57103,57103
2013,57198,1000,normal,198,57198,57198
2013,57316,1000,normal,316,57316,57316
2013,57332,1000,normal,332,57332,57332
2013,57657,1000,normal,657,57657,57657
2013,57704,1000,normal,704,57704,57704
2013,57867,1000,normal,867,57867,57867
2013,57997,1000,normal,997,57997,57997
2013,58002,1000,normal,002,58002,58002
2013,58038,1000,normal,038,58038,58038
2013,58086,1000,normal,086,58086,58086
2013,58099,1000,normal,099,58099,58099
2013,58101,1000,normal,101,58101,58101
2013,58216,1000,normal,216,58216,58216
2013,55695,60000,especial,695,55695,55695
2013,58220,1000,normal,220,58220,58220
2013,58363,1000,normal,363,58363,58363
2013,58458,1000,normal,458,58458,58458
2013,58527,1000,normal,527,58527,58527
2013,58550,1000,normal,550,58550,58550
2013,58600,1000,normal,600,58600,58600
2013,58639,1000,normal,639,58639,58639
2013,58778,1000,normal,778,58778,58778
2013,58817,1000,normal,817,58817,58817
2013,58826,1000,normal,826,58826,58826
2013,58828,1000,normal,828,58828,58828
2013,58863,1000,normal,863,58863,58863
2013,59137,1000,normal,137,59137,59137
2013,59294,1000,normal,294,59294,59294
2013,59311,1000,normal,311,59311,59311
2013,59357,1000,normal,357,59357,59357
2013,59380,1000,normal,380,59380,59380
2013,59389,1000,normal,389,59389,59389
2013,59429,1000,normal,429,59429,59429
2013,59434,1000,normal,434,59434,59434
2013,59461,1000,normal,461,59461,59461
2013,59479,1000,normal,479,59479,59479
2013,59485,1000,normal,485,59485,59485
2013,59502,1000,normal,502,59502,59502
2013,59508,1000,normal,508,59508,59508
2013,59586,1000,normal,586,59586,59586
2013,59657,1000,normal,657,59657,59657
2013,59896,1000,normal,896,59896,59896
2013,59898,1000,normal,898,59898,59898
2013,59982,1000,normal,982,59982,59982
2013,60053,1000,normal,053,60053,60053
2013,60160,1000,normal,160,60160,60160
2013,60300,1000,normal,300,60300,60300
2013,60382,1000,normal,382,60382,60382
2013,60421,1000,normal,421,60421,60421
2013,60489,1000,normal,489,60489,60489
2013,60494,1000,normal,494,60494,60494
2013,60506,1000,normal,506,60506,60506
2013,60512,1000,normal,512,60512,60512
2013,60549,1000,normal,549,60549,60549
2013,60550,1000,normal,550,60550,60550
2013,60618,1000,normal,618,60618,60618
2013,60656,1000,normal,656,60656,60656
2013,60824,1000,normal,824,60824,60824
2013,60969,1000,normal,969,60969,60969
2013,60994,1000,normal,994,60994,60994
2013,61011,1000,normal,011,61011,61011
2013,61087,1000,normal,087,61087,61087
2013,61365,1000,normal,365,61365,61365
2013,61394,1000,normal,394,61394,61394
2013,61454,1000,normal,454,61454,61454
2013,61484,1000,normal,484,61484,61484
2013,61555,1000,normal,555,61555,61555
2013,61668,1000,normal,668,61668,61668
2013,61689,1000,normal,689,61689,61689
2013,61696,1000,normal,696,61696,61696
2013,61763,1000,normal,763,61763,61763
2013,61861,1000,normal,861,61861,61861
2013,61926,1000,normal,926,61926,61926
2013,61937,1000,normal,937,61937,61937
2013,62010,1000,normal,010,62010,62010
2013,62095,1000,normal,095,62095,62095
2013,62245,1000,normal,245,62245,62245
2013,62262,1000,normal,262,62262,62262
2013,62246,4000000,especial,246,62246,62246
2013,62427,1000,normal,427,62427,62427
2013,62474,1000,normal,474,62474,62474
2013,62482,1000,normal,482,62482,62482
2013,62531,1000,normal,531,62531,62531
2013,62532,1000,normal,532,62532,62532
2013,62561,1000,normal,561,62561,62561
2013,62640,1000,normal,640,62640,62640
2013,62738,1000,normal,738,62738,62738
2013,62765,1000,normal,765,62765,62765
2013,62772,1000,normal,772,62772,62772
2013,62778,1000,normal,778,62778,62778
2013,62825,1000,normal,825,62825,62825
2013,62942,1000,normal,942,62942,62942
2013,62983,1000,normal,983,62983,62983
2013,62997,1000,normal,997,62997,62997
2013,63069,1000,normal,069,63069,63069
2013,63071,1000,normal,071,63071,63071
2013,63098,1000,normal,098,63098,63098
2013,63157,1000,normal,157,63157,63157
2013,63216,1000,normal,216,63216,63216
2013,63255,1000,normal,255,63255,63255
2013,63475,1000,normal,475,63475,63475
2013,63531,1000,normal,531,63531,63531
2013,63628,1000,normal,628,63628,63628
2013,63679,1000,normal,679,63679,63679
2013,63759,1000,normal,759,63759,63759
2013,63780,1000,normal,780,63780,63780
2013,63828,1000,normal,828,63828,63828
2013,63873,1000,normal,873,63873,63873
2013,63929,1000,normal,929,63929,63929
2013,63965,1000,normal,965,63965,63965
2013,63993,1000,normal,993,63993,63993
2013,63998,1000,normal,998,63998,63998
2013,64007,1000,normal,007,64007,64007
2013,64020,1000,normal,020,64020,64020
2013,64084,1000,normal,084,64084,64084
2013,64122,1000,normal,122,64122,64122
